ID,probability
TEST_17583,0.6962504266242739
TEST_17584,0.5032365967617787
TEST_17585,0.43842066382946776
TEST_17586,0.17740160043301584
TEST_17587,0.1505683031716914
TEST_17588,0.28111528899958543
TEST_17589,0.3491829072399729
TEST_17590,0.5981842735256274
TEST_17591,0.2901200711254228
TEST_17592,0.6329444325522527
TEST_17593,0.3325143430697274
TEST_17594,0.3291294406535543
TEST_17595,0.5149014704797745
TEST_17596,0.6329564884230972
TEST_17597,0.19578295126071238
TEST_17598,0.0020255117638635824
TEST_17599,0.7124420255380949
TEST_17600,0.4249731046930103
TEST_17601,0.5967121531954582
TEST_17602,0.49721185462159145
TEST_17603,0.00048517173853789285
TEST_17604,0.3283359900716504
TEST_17605,0.5554038956071664
TEST_17606,0.44676827099698013
TEST_17607,0.45471021200647976
TEST_17608,0.44832900762418837
TEST_17609,0.5221301262412823
TEST_17610,0.47978074418222116
TEST_17611,0.5960808513490802
TEST_17612,0.4195927010556214
TEST_17613,0.5918241776415434
TEST_17614,0.5050403427061754
TEST_17615,0.6522376902419835
TEST_17616,0.002145383758720633
TEST_17617,0.6267395984127188
TEST_17618,0.48342843994056556
TEST_17619,0.6024874368659572
TEST_17620,0.48223099718421464
TEST_17621,0.0013467767413027694
TEST_17622,0.3172019379781338
TEST_17623,0.40010520991621357
TEST_17624,0.07642318561230552
TEST_17625,0.0011518271622348347
TEST_17626,0.001197273759852551
TEST_17627,0.0026015122607816158
TEST_17628,0.3820819912147894
TEST_17629,0.47810843424755006
TEST_17630,0.10636628683899974
TEST_17631,0.39519682625684915
TEST_17632,0.3893675678504673
TEST_17633,0.5709647100639986
TEST_17634,0.002149367155735789
TEST_17635,0.30806280341911074
TEST_17636,0.5259332536954373
TEST_17637,0.6026194403149598
TEST_17638,0.25884607969599954
TEST_17639,0.6267791258485057
TEST_17640,0.6416651172789489
TEST_17641,0.366028172487764
TEST_17642,0.4752625870195472
TEST_17643,0.6671448129376198
TEST_17644,0.5552946969457575
TEST_17645,0.45687908188809223
TEST_17646,0.003146779822142796
TEST_17647,0.3092989091041498
TEST_17648,0.40918588833767594
TEST_17649,0.31950005351266275
TEST_17650,0.38550630162393484
TEST_17651,0.4267988770924103
TEST_17652,0.6378390009135222
TEST_17653,0.4553726127517751
TEST_17654,0.5515869978124486
TEST_17655,0.5385481768501441
TEST_17656,0.43520149527397933
TEST_17657,0.07364271436360945
TEST_17658,0.41350437108272453
TEST_17659,0.5030291514223834
TEST_17660,0.5274222802126134
TEST_17661,0.39850193449724736
TEST_17662,0.17568279516809363
TEST_17663,0.5199189454836701
TEST_17664,0.0019310278955678303
TEST_17665,0.4042884737481542
TEST_17666,0.001811071399552282
TEST_17667,0.08817405188375356
TEST_17668,0.4534380564603079
TEST_17669,0.5072390647092602
TEST_17670,0.0023462944271425124
TEST_17671,0.47288426650998183
TEST_17672,0.4337773833576519
TEST_17673,0.5429161086770831
TEST_17674,0.5943468916928519
TEST_17675,0.5051271298990748
TEST_17676,0.38849299555738326
TEST_17677,0.4576927817233491
TEST_17678,0.6935939127878341
TEST_17679,0.7256174997840228
TEST_17680,0.46645555197305755
TEST_17681,0.5556827055050982
TEST_17682,0.6090516532931831
TEST_17683,0.4903594598414741
TEST_17684,0.30590221556795016
TEST_17685,0.4590754578790953
TEST_17686,0.36812247399082126
TEST_17687,0.2219228925497983
TEST_17688,0.5131531222121868
TEST_17689,0.38496440130387066
TEST_17690,0.0029781398135434976
TEST_17691,0.5738889219990015
TEST_17692,0.002781935671579255
TEST_17693,0.3280414332147862
TEST_17694,0.5378346552247267
TEST_17695,0.6005080401272692
TEST_17696,0.0014628535454998025
TEST_17697,0.5047657749748558
TEST_17698,0.18241480490575435
TEST_17699,0.34860906966122884
TEST_17700,0.4617169641403046
TEST_17701,0.5067959977998278
TEST_17702,0.5872576856805841
TEST_17703,0.39999354728165615
TEST_17704,0.39389975911802855
TEST_17705,0.002778788006094421
TEST_17706,0.001804567958074931
TEST_17707,0.4635868355829845
TEST_17708,0.3734243488671937
TEST_17709,0.002673495633769111
TEST_17710,0.0023329461399908278
TEST_17711,0.1775075703415627
TEST_17712,0.7021878566433227
TEST_17713,0.5908473507369496
TEST_17714,0.589063504294635
TEST_17715,0.6217018638119983
TEST_17716,0.5232365480390437
TEST_17717,0.15451507826467575
TEST_17718,0.6503956098137119
TEST_17719,0.33905276487113156
TEST_17720,0.4499059759954578
TEST_17721,0.42084268131603136
TEST_17722,0.042471044654957435
TEST_17723,0.08807280498209809
TEST_17724,0.19713044283512052
TEST_17725,0.4058915647654906
TEST_17726,0.5628030130437507
TEST_17727,0.4064040490319011
TEST_17728,0.4233307817206132
TEST_17729,0.4092668816995305
TEST_17730,0.17485174409497578
TEST_17731,0.27350980217587173
TEST_17732,0.49944745649915895
TEST_17733,0.35276703801689013
TEST_17734,0.46346161696619326
TEST_17735,0.5012357841620074
TEST_17736,0.26167138055925243
TEST_17737,0.37883876947630235
TEST_17738,0.0025791101665043957
TEST_17739,0.13037246961526833
TEST_17740,0.0005255072420170191
TEST_17741,0.2650881843585635
TEST_17742,0.2682440121047054
TEST_17743,0.23213759242264492
TEST_17744,0.002296150085806318
TEST_17745,0.29115328966574444
TEST_17746,0.24669719957726582
TEST_17747,0.44202145888641975
TEST_17748,0.002079020514823338
TEST_17749,0.669786878576155
TEST_17750,0.0039967286747232544
TEST_17751,0.46170157989989713
TEST_17752,0.26564166490450897
TEST_17753,0.004815369051679499
TEST_17754,0.5865285471921383
TEST_17755,0.5650508479877918
TEST_17756,0.25578293715326267
TEST_17757,0.0005287980088141971
TEST_17758,0.697352162012237
TEST_17759,0.5116244056113659
TEST_17760,0.6140345431939203
TEST_17761,0.0009508139202135172
TEST_17762,0.44155738952119905
TEST_17763,0.4204635756417144
TEST_17764,0.022465837551103193
TEST_17765,0.42320868632127073
TEST_17766,0.33608532602847385
TEST_17767,0.2549587926220427
TEST_17768,0.320504404747125
TEST_17769,0.4571010615566845
TEST_17770,0.31030973478936946
TEST_17771,0.4868484320467027
TEST_17772,0.42831165747150546
TEST_17773,0.2788957548910974
TEST_17774,0.4062954035187979
TEST_17775,0.1970991643534541
TEST_17776,0.3086150803387623
TEST_17777,0.24868867326250477
TEST_17778,0.4422028569340852
TEST_17779,0.18366251721776522
TEST_17780,0.53007828291728
TEST_17781,0.656233312314889
TEST_17782,0.5734934928673059
TEST_17783,0.41063532677745984
TEST_17784,0.4445668737331754
TEST_17785,0.0012123662802327481
TEST_17786,0.5705078295523821
TEST_17787,0.5975105059615712
TEST_17788,0.28890144850199395
TEST_17789,0.001804779100765959
TEST_17790,0.6895835994464948
TEST_17791,0.5856277270301802
TEST_17792,0.511817752865191
TEST_17793,0.6091700067325813
TEST_17794,0.30690302413382553
TEST_17795,0.19051400847419622
TEST_17796,0.44562679786281223
TEST_17797,0.5690678257685287
TEST_17798,0.3143909888157727
TEST_17799,0.002110139699334906
TEST_17800,0.06353409302486066
TEST_17801,0.6144760586716506
TEST_17802,0.0018737123804123857
TEST_17803,0.0018816649130138808
TEST_17804,0.291448050092399
TEST_17805,0.4446043174449418
TEST_17806,0.5831988748327203
TEST_17807,0.6533718618532274
TEST_17808,0.49318791739510737
TEST_17809,0.38919959231286255
TEST_17810,0.6108004691792166
TEST_17811,0.0979748830631225
TEST_17812,0.5688968319623685
TEST_17813,0.4197135520855708
TEST_17814,0.0010974563622701157
TEST_17815,0.08352752726008925
TEST_17816,0.2647829097594021
TEST_17817,0.5020341646786659
TEST_17818,0.45300773502834063
TEST_17819,0.002063077915930318
TEST_17820,0.0008428754117077035
TEST_17821,0.38216454481979123
TEST_17822,0.564835607987846
TEST_17823,0.411041549714877
TEST_17824,0.004004767663666427
TEST_17825,0.38519028015097745
TEST_17826,0.45488499493281664
TEST_17827,0.002586686285629439
TEST_17828,0.0018369967099818134
TEST_17829,0.6556163370526791
TEST_17830,0.45828273192884694
TEST_17831,0.26167021797056156
TEST_17832,0.49512257711031715
TEST_17833,0.6247548494248997
TEST_17834,0.3709567371657849
TEST_17835,0.5056829603188546
TEST_17836,0.23691169582444782
TEST_17837,0.32324070160345264
TEST_17838,0.18203196942913366
TEST_17839,0.6501363488699133
TEST_17840,0.002265857913716511
TEST_17841,0.5226304803289774
TEST_17842,0.3794414043064007
TEST_17843,0.43523396236820905
TEST_17844,0.6441427847501681
TEST_17845,0.18735329741207685
TEST_17846,0.001971217401000365
TEST_17847,0.49201202523018833
TEST_17848,0.464385170095212
TEST_17849,0.5615412077152182
TEST_17850,0.628516248120361
TEST_17851,0.5271520705354658
TEST_17852,0.6357863819979942
TEST_17853,0.3466584817708422
TEST_17854,0.6022980474523645
TEST_17855,0.6146793059843971
TEST_17856,0.5995263014622902
TEST_17857,0.524150328305085
TEST_17858,0.62859359470153
TEST_17859,0.5486836091263826
TEST_17860,0.00014072402897185676
TEST_17861,0.4090280322518485
TEST_17862,0.003221535624754632
TEST_17863,0.002834295442094136
TEST_17864,0.3744229239040455
TEST_17865,0.0018601638691522766
TEST_17866,0.13315238698135742
TEST_17867,0.5816394129722934
TEST_17868,0.002369072091257429
TEST_17869,0.001077099426846704
TEST_17870,0.0909494029608206
TEST_17871,0.5654550769468788
TEST_17872,0.619600002360858
TEST_17873,0.5670446182277821
TEST_17874,0.5243075325717259
TEST_17875,0.0014811684338065934
TEST_17876,0.4150429826961918
TEST_17877,0.641539010913842
TEST_17878,0.4783418201168006
TEST_17879,0.5683380373697213
TEST_17880,0.36799374539167695
TEST_17881,0.5510242843549173
TEST_17882,0.6696973648116691
TEST_17883,0.4364265667658763
TEST_17884,0.003097012351198874
TEST_17885,0.4048411447240707
TEST_17886,0.42150597518414556
TEST_17887,0.05453905729064817
TEST_17888,0.40510911411173456
TEST_17889,0.22787940273106566
TEST_17890,0.4379911626158344
TEST_17891,0.48860344691138247
TEST_17892,0.33664237361397703
TEST_17893,0.5707144488220267
TEST_17894,0.31528232395252287
TEST_17895,0.4187410367360894
TEST_17896,0.0026602912832665434
TEST_17897,0.00190955844103653
TEST_17898,0.4652655886378908
TEST_17899,0.0027025484745426395
TEST_17900,0.0010914483452862994
TEST_17901,0.5631258582852968
TEST_17902,0.5489385963141492
TEST_17903,0.41946616084600163
TEST_17904,0.40825161063479787
TEST_17905,0.5160580495131151
TEST_17906,0.46054676748842127
TEST_17907,0.20263238136879927
TEST_17908,0.32494811260766665
TEST_17909,0.46777225760233976
TEST_17910,0.3723941426055112
TEST_17911,0.5415646129811915
TEST_17912,0.2144774248102177
TEST_17913,0.35027154185645476
TEST_17914,0.21231123153506626
TEST_17915,0.5909076820622635
TEST_17916,0.48938697037327206
TEST_17917,0.49725832122949154
TEST_17918,0.32180027978021386
TEST_17919,0.3051544381246701
TEST_17920,0.5743231843131523
TEST_17921,0.002726665840911599
TEST_17922,0.5846763165491121
TEST_17923,0.5561096206528839
TEST_17924,0.20359140727173922
TEST_17925,0.6456136542465309
TEST_17926,0.24052349763174247
TEST_17927,0.20795261799667117
TEST_17928,0.6424366407570128
TEST_17929,0.5681486869818763
TEST_17930,0.6375068365391359
TEST_17931,0.5051907318100952
TEST_17932,0.0012009160704998338
TEST_17933,0.4423115369108851
TEST_17934,0.0029327276716952485
TEST_17935,0.4122197682696144
TEST_17936,0.0009671346543464257
TEST_17937,0.5905930970423103
TEST_17938,0.5009627048142146
TEST_17939,0.48572220983429404
TEST_17940,0.6687574530944327
TEST_17941,0.3671892459520334
TEST_17942,0.27780567758148317
TEST_17943,0.3428989148450667
TEST_17944,0.5606401035161674
TEST_17945,0.19140151299815816
TEST_17946,0.5912458995800266
TEST_17947,0.4107703448855622
TEST_17948,0.31585754483621
TEST_17949,0.6021463835865476
TEST_17950,0.36051901226902794
TEST_17951,0.3239278760913809
TEST_17952,0.5099762563089996
TEST_17953,0.00036896451299482083
TEST_17954,0.5782676735979784
TEST_17955,0.002468456358873962
TEST_17956,0.4945165771159176
TEST_17957,0.002482693530105429
TEST_17958,0.20104929661759488
TEST_17959,0.5670827489525596
TEST_17960,0.5835956127886579
TEST_17961,0.48312181571168344
TEST_17962,0.004126147827523677
TEST_17963,0.2629867232068014
TEST_17964,0.5284100419083289
TEST_17965,0.0021159933140695595
TEST_17966,0.3608431925094974
TEST_17967,0.6621114144051359
TEST_17968,0.14689108867656778
TEST_17969,0.5228763904869412
TEST_17970,0.5121948687249935
TEST_17971,0.6060011684920821
TEST_17972,0.5496843579342741
TEST_17973,0.6600202796293022
TEST_17974,0.5814948557409059
TEST_17975,0.199985693388288
TEST_17976,0.3506191045263587
TEST_17977,0.001419027731642926
TEST_17978,0.5668292822088025
TEST_17979,0.48892038824995127
TEST_17980,0.5871407818719697
TEST_17981,0.36532883890774115
TEST_17982,0.2388973212571778
TEST_17983,0.48155160776600897
TEST_17984,0.4400621569821317
TEST_17985,0.35964005845090785
TEST_17986,0.45072054465186073
TEST_17987,0.0020065794090312647
TEST_17988,0.6956717490800735
TEST_17989,0.3540286133878864
TEST_17990,0.0020894908534053974
TEST_17991,0.37807242045601436
TEST_17992,0.003647822913182522
TEST_17993,0.192676947473655
TEST_17994,0.2391340997689004
TEST_17995,0.47761983419562914
TEST_17996,0.6047170756673111
TEST_17997,0.6535032761534751
TEST_17998,0.5408157129536323
TEST_17999,0.39363613377834794
TEST_18000,0.4483737658949224
TEST_18001,0.0017087447239340892
TEST_18002,0.44388139544497734
TEST_18003,0.425846190130756
TEST_18004,0.3555652992181403
TEST_18005,0.48450006710118243
TEST_18006,0.4738813092691666
TEST_18007,0.3386346928754606
TEST_18008,0.5157662030670447
TEST_18009,0.004198327620522446
TEST_18010,0.5407917734441985
TEST_18011,0.5600630981729635
TEST_18012,0.30064747980478845
TEST_18013,0.48119139929431487
TEST_18014,0.0725312264685884
TEST_18015,0.5820063106576792
TEST_18016,0.33116261723508156
TEST_18017,0.46209945750269454
TEST_18018,0.003540329100456285
TEST_18019,0.3607857957273152
TEST_18020,0.0012568908039659826
TEST_18021,0.6040560329295058
TEST_18022,0.44681399991667237
TEST_18023,0.6821420842830399
TEST_18024,0.1533486679441154
TEST_18025,0.6011059018884983
TEST_18026,0.6240050262962056
TEST_18027,0.4356532840937123
TEST_18028,0.22603115246429467
TEST_18029,0.619261033934078
TEST_18030,0.001181844036831743
TEST_18031,0.0026588439677542276
TEST_18032,0.006010145874021234
TEST_18033,0.21743420668661134
TEST_18034,0.0020970889180301415
TEST_18035,0.19384491694300415
TEST_18036,0.20542682296411233
TEST_18037,0.5883627965009955
TEST_18038,0.15554893077127163
TEST_18039,0.0016441944910717153
TEST_18040,0.25657126639422945
TEST_18041,0.2301507526229887
TEST_18042,0.4643918385680603
TEST_18043,0.5254249675869257
TEST_18044,0.35021280190645615
TEST_18045,0.23986070896666656
TEST_18046,0.41738457054668876
TEST_18047,0.0031169911618863077
TEST_18048,0.6609401265425905
TEST_18049,0.2633548027801692
TEST_18050,0.4467283541582329
TEST_18051,0.3021245788139516
TEST_18052,0.41441567360262693
TEST_18053,0.3379245230202242
TEST_18054,0.5365008724637416
TEST_18055,0.4828463505072401
TEST_18056,0.3464011107672803
TEST_18057,0.4627102495084031
TEST_18058,0.6528696682812698
TEST_18059,0.20152694998491558
TEST_18060,0.35469999886499254
TEST_18061,0.5704835090976981
TEST_18062,0.18626801743614638
TEST_18063,0.00046453370863119067
TEST_18064,0.5067976416762014
TEST_18065,0.6369711587375511
TEST_18066,0.33302059330293976
TEST_18067,0.3804784009051688
TEST_18068,0.39666867866411726
TEST_18069,0.3070533545127367
TEST_18070,0.5015202783893048
TEST_18071,0.4185856369151487
TEST_18072,0.000741311221801763
TEST_18073,0.6671113891405115
TEST_18074,0.0028045750105745435
TEST_18075,0.5749874320471514
TEST_18076,0.6318274368491914
TEST_18077,0.17099750828049992
TEST_18078,0.4407945738730382
TEST_18079,0.4825256672084516
TEST_18080,0.28558431017524255
TEST_18081,0.0018248556738786163
TEST_18082,0.08864586025097268
TEST_18083,0.5072454703031575
TEST_18084,0.368103680901999
TEST_18085,0.5511614048653573
TEST_18086,0.3912246601125074
TEST_18087,0.5580788990020374
TEST_18088,0.5702977217305975
TEST_18089,0.4492845810853345
TEST_18090,0.292664409287572
TEST_18091,0.33670996046709645
TEST_18092,0.5134265815560882
TEST_18093,0.3293998925707975
TEST_18094,0.4128062517866056
TEST_18095,0.3375158944601028
TEST_18096,0.3676312669764037
TEST_18097,0.045890575018229976
TEST_18098,0.20472312455365305
TEST_18099,0.5964254734062038
TEST_18100,0.5349781524806746
TEST_18101,0.21393091407240103
TEST_18102,0.27085698653297363
TEST_18103,0.5289916155062145
TEST_18104,0.5621051801248982
TEST_18105,0.1578663138578299
TEST_18106,0.0026829126064105394
TEST_18107,0.36980112565427825
TEST_18108,0.21758447544009143
TEST_18109,0.4608913762250131
TEST_18110,0.4110876359548887
TEST_18111,0.10444268246408321
TEST_18112,0.33612818379921106
TEST_18113,0.5553939288330002
TEST_18114,0.5801229748876936
TEST_18115,0.516303383894147
TEST_18116,0.45056781453874845
TEST_18117,0.4839394315891976
TEST_18118,0.5261118277048139
TEST_18119,0.4886238054768774
TEST_18120,0.4709866129876812
TEST_18121,0.0025590342720654092
TEST_18122,0.24642016678288592
TEST_18123,0.4748619262516012
TEST_18124,0.543697363395663
TEST_18125,0.5818467140594549
TEST_18126,0.00314424379626666
TEST_18127,0.4709822061349005
TEST_18128,0.0031142844576426774
TEST_18129,0.3226065926959489
TEST_18130,0.3898622565193399
TEST_18131,0.0003613170572229399
TEST_18132,0.7343377698876723
TEST_18133,0.4274227985868659
TEST_18134,0.606048739178404
TEST_18135,0.5163218072865888
TEST_18136,0.30612377218038256
TEST_18137,0.30179951171819636
TEST_18138,0.49604790119948183
TEST_18139,0.0007586094181232543
TEST_18140,0.5514590287125422
TEST_18141,0.5498335872051402
TEST_18142,0.3828774047384316
TEST_18143,0.005696117973721314
TEST_18144,0.26745689036473824
TEST_18145,0.6640775925249407
TEST_18146,0.3070081480709763
TEST_18147,0.31253225230482606
TEST_18148,0.5863761026668242
TEST_18149,0.0009061245951937121
TEST_18150,0.001007934526245239
TEST_18151,0.5440942766093497
TEST_18152,0.5438596701899331
TEST_18153,0.4473271536464295
TEST_18154,0.5477650917935837
TEST_18155,0.001286019628199055
TEST_18156,0.4515992895482583
TEST_18157,0.4149108664226096
TEST_18158,0.40397275758982265
TEST_18159,0.5940644206879537
TEST_18160,0.06720886438906595
TEST_18161,0.0017114540724860977
TEST_18162,0.001271958291787923
TEST_18163,0.18901564577755495
TEST_18164,0.3293763277371856
TEST_18165,0.39482232113063725
TEST_18166,0.48124786250293405
TEST_18167,0.0010236006721515208
TEST_18168,0.36825430939650217
TEST_18169,0.4734447983882798
TEST_18170,0.31568734562641776
TEST_18171,0.002711716897270462
TEST_18172,0.5766055713080359
TEST_18173,0.0019476698710776123
TEST_18174,0.4605743862593052
TEST_18175,0.634836047492725
TEST_18176,0.3917356610063929
TEST_18177,0.011058594699806645
TEST_18178,0.0016658476364150826
TEST_18179,0.37086596241544945
TEST_18180,0.002273345386032682
TEST_18181,0.4576704113840183
TEST_18182,0.42526190235048034
TEST_18183,0.5704766311211712
TEST_18184,0.585010778348271
TEST_18185,0.262086234763119
TEST_18186,0.4573456834223045
TEST_18187,0.40663283933097644
TEST_18188,0.4095268180206596
TEST_18189,0.5151875595877804
TEST_18190,0.32148423408346855
TEST_18191,0.42596232281652213
TEST_18192,0.5012038372022626
TEST_18193,0.2714957795110676
TEST_18194,0.2364163472040436
TEST_18195,0.0012194933809508192
TEST_18196,0.44812555179541047
TEST_18197,0.22427685119391516
TEST_18198,0.5100344278044049
TEST_18199,0.4632454126786604
TEST_18200,0.39091046155161424
TEST_18201,0.49054466651949047
TEST_18202,0.002168461639604445
TEST_18203,0.06463566208700997
TEST_18204,0.2905842137813415
TEST_18205,0.48863152957781897
TEST_18206,0.5752173330434133
TEST_18207,0.3399918364074033
TEST_18208,0.34249335808069303
TEST_18209,0.24485352957162798
TEST_18210,0.6025758159697612
TEST_18211,0.12474105688588163
TEST_18212,0.0016750098993938611
TEST_18213,0.42357821872904583
TEST_18214,0.38271134026811493
TEST_18215,0.332624971507687
TEST_18216,0.44016009570164044
TEST_18217,0.42788453995171893
TEST_18218,0.4455834116552714
TEST_18219,0.5220833574665289
TEST_18220,0.5164675066967519
TEST_18221,0.2076819494623401
TEST_18222,0.7218366394383294
TEST_18223,0.5699843252240332
TEST_18224,0.5871116777193679
TEST_18225,0.44105265080120704
TEST_18226,0.5349343103436057
TEST_18227,0.40794908117450984
TEST_18228,0.15546584331207317
TEST_18229,0.0019023231066141546
TEST_18230,0.34475715418184927
TEST_18231,0.6065044791443899
TEST_18232,0.25248547284831363
TEST_18233,0.002509876032706413
TEST_18234,0.11810250306836476
TEST_18235,0.49452719227304576
TEST_18236,0.003356579496514506
TEST_18237,0.3146826211439227
TEST_18238,0.21232893967895794
TEST_18239,0.0022616113876564674
TEST_18240,0.5211491283918773
TEST_18241,0.4435055076372374
TEST_18242,0.3409847957693106
TEST_18243,0.091965175416686
TEST_18244,0.12611379818803198
TEST_18245,0.3542270604351411
TEST_18246,0.3486711937142109
TEST_18247,0.5734411437257416
TEST_18248,0.259137919835802
TEST_18249,0.3455225041952803
TEST_18250,0.5437429702713826
TEST_18251,0.19836014834156648
TEST_18252,0.2817711690705699
TEST_18253,0.30671933236389864
TEST_18254,0.580703684505511
TEST_18255,0.6762104804902509
TEST_18256,0.22568239239204835
TEST_18257,0.5148818162696904
TEST_18258,0.32589193271267264
TEST_18259,0.3479476075060598
TEST_18260,0.5093363958949451
TEST_18261,0.3022236483015918
TEST_18262,0.5809445451390012
TEST_18263,0.756628874472874
TEST_18264,0.48596352632886086
TEST_18265,0.3676421772742521
TEST_18266,0.5982364031296754
TEST_18267,0.5236861311907612
TEST_18268,0.08862898023781945
TEST_18269,0.5502567744242166
TEST_18270,0.6055125250587158
TEST_18271,0.21042763645591592
TEST_18272,0.0017310828747539209
TEST_18273,0.29170089560307366
TEST_18274,0.4555312984975527
TEST_18275,0.5194822688342741
TEST_18276,0.5839572710058268
TEST_18277,0.3367815859032042
TEST_18278,0.4563285854826461
TEST_18279,0.3472345035813259
TEST_18280,0.47570882519722346
TEST_18281,0.44323688838897446
TEST_18282,0.42388592561712546
TEST_18283,0.2698619386801968
TEST_18284,0.5754764405581825
TEST_18285,0.38891773373240696
TEST_18286,0.6353491813603689
TEST_18287,0.4982261369808403
TEST_18288,0.5581350716086948
TEST_18289,0.6268135663346444
TEST_18290,0.34310272909429906
TEST_18291,0.0016564324848877565
TEST_18292,0.5097374220546174
TEST_18293,0.5653485923008885
TEST_18294,0.4679861898958084
TEST_18295,0.4100489661391829
TEST_18296,0.0009691108642302214
TEST_18297,0.5919108662950394
TEST_18298,0.0014391913933275984
TEST_18299,0.3199340258089693
TEST_18300,0.5503601330686535
TEST_18301,0.001759463472707851
TEST_18302,0.6570782095490493
TEST_18303,0.6238405708105529
TEST_18304,0.0028748106010836527
TEST_18305,0.2690459633928996
TEST_18306,0.3647345163982797
TEST_18307,0.0032459717262695027
TEST_18308,0.20072133223175392
TEST_18309,0.39044965423432126
TEST_18310,0.38668449194014304
TEST_18311,0.6548480539645471
TEST_18312,0.5817409785151866
TEST_18313,0.6041754972046964
TEST_18314,0.2824178059355633
TEST_18315,0.4203771566275477
TEST_18316,0.614245319120994
TEST_18317,0.4897912236560806
TEST_18318,0.3163832944462495
TEST_18319,0.5035915340534554
TEST_18320,0.6536409656929576
TEST_18321,0.20947743092011373
TEST_18322,0.3469452464977927
TEST_18323,0.4576586459563802
TEST_18324,0.5519795741196218
TEST_18325,0.0022303425377889255
TEST_18326,0.0013372890480761977
TEST_18327,0.3732187772385604
TEST_18328,0.5634435433272582
TEST_18329,0.0013841025516490302
TEST_18330,0.0030693118580606715
TEST_18331,0.5896128212300414
TEST_18332,0.2074331964979028
TEST_18333,0.3097947419428573
TEST_18334,0.4653240060489291
TEST_18335,0.0033053201578667696
TEST_18336,0.4941029592521028
TEST_18337,0.4698606305791301
TEST_18338,0.0028182576150455672
TEST_18339,0.4401262375879178
TEST_18340,0.0014359973452195245
TEST_18341,0.3002201964613338
TEST_18342,0.5061416627208891
TEST_18343,0.5658098330321166
TEST_18344,0.2637079521027525
TEST_18345,0.1689206060665424
TEST_18346,0.3875572337267635
TEST_18347,0.2912341722534548
TEST_18348,0.6814032826832973
TEST_18349,0.36988735849246857
TEST_18350,0.0011632887980024234
TEST_18351,0.5141978332938034
TEST_18352,0.11676651113589248
TEST_18353,0.23978281160284526
TEST_18354,0.5109833253660248
TEST_18355,0.6028956797311572
TEST_18356,0.0023942944043241245
TEST_18357,0.1619944056056871
TEST_18358,0.2512230941120179
TEST_18359,0.002052763784042818
TEST_18360,0.29597529910842346
TEST_18361,0.5981730661839435
TEST_18362,0.46795837510254834
TEST_18363,0.21632525240490627
TEST_18364,0.5365161955942377
TEST_18365,0.5959764227242693
TEST_18366,0.001770405872095396
TEST_18367,0.4371512227107428
TEST_18368,0.578858930247029
TEST_18369,0.3448416778029447
TEST_18370,0.3810389245354828
TEST_18371,0.3499498611307749
TEST_18372,0.563066878880849
TEST_18373,0.3563631154418356
TEST_18374,0.00286371504924407
TEST_18375,0.6011178964431683
TEST_18376,0.5872366393582314
TEST_18377,0.566298896232115
TEST_18378,0.5944190865886203
TEST_18379,0.5752855905641652
TEST_18380,0.11782288987991585
TEST_18381,0.4732343590643867
TEST_18382,0.1113990919555308
TEST_18383,0.5897341744170205
TEST_18384,0.42395146986681054
TEST_18385,0.07452756903314262
TEST_18386,0.6815429264316868
TEST_18387,0.27371561055422367
TEST_18388,0.0008449371265880136
TEST_18389,0.2299548255688299
TEST_18390,0.3326890613154755
TEST_18391,0.28113015375595507
TEST_18392,0.5422291321986046
TEST_18393,0.5139212225945169
TEST_18394,0.0028807940104220633
TEST_18395,0.4916600790302913
TEST_18396,0.014121977224565888
TEST_18397,0.030782737546794284
TEST_18398,0.0031889542798688346
TEST_18399,0.003810740113274866
TEST_18400,0.35110218945255917
TEST_18401,0.3198994924429121
TEST_18402,0.6416609518493992
TEST_18403,0.3189937316905982
TEST_18404,0.2432537215307733
TEST_18405,0.07879770310712896
TEST_18406,0.242998668142136
TEST_18407,0.7158045185578035
TEST_18408,0.5147050949848322
TEST_18409,0.0021150180984413607
TEST_18410,0.49633739801308235
TEST_18411,0.6735864758082823
TEST_18412,0.38149489442306583
TEST_18413,0.4518207717429639
TEST_18414,0.37806582490493806
TEST_18415,0.0008978600371841351
TEST_18416,0.409593106408235
TEST_18417,0.5122256055684185
TEST_18418,0.0926224674024345
TEST_18419,0.03919932370969223
TEST_18420,0.0021075337785644655
TEST_18421,0.004896969034540113
TEST_18422,0.38261839640253775
TEST_18423,0.48763903042348844
TEST_18424,0.5440627298882172
TEST_18425,0.0016447875091261115
TEST_18426,0.6148880430625125
TEST_18427,0.49956803570803143
TEST_18428,0.3198994651616511
TEST_18429,0.5954369473655882
TEST_18430,0.3247340441305684
TEST_18431,0.5026911417010682
TEST_18432,0.3463244393413527
TEST_18433,0.6002774234107644
TEST_18434,0.5365402362472825
TEST_18435,0.6020244183541448
TEST_18436,0.06891266888822042
TEST_18437,0.0846012172250604
TEST_18438,0.3714344683888372
TEST_18439,0.3405379212053313
TEST_18440,0.4412742531878495
TEST_18441,0.502841045667068
TEST_18442,0.639468660114723
TEST_18443,0.5869113834393156
TEST_18444,0.5263007209391869
TEST_18445,0.5253454375000843
TEST_18446,0.19328335177985
TEST_18447,0.4787541008571006
TEST_18448,0.31977936130052426
TEST_18449,0.4953695446920129
TEST_18450,0.0010866100050743184
TEST_18451,0.003033172586755036
TEST_18452,0.2921806516543868
TEST_18453,0.6103728544277686
TEST_18454,0.47394327694196575
